#S 236  tes_d45_z2.5_Compd_1_236.
#D Thu Jul 14 23:09:28 2022
#T 1  (Seconds)
#P0 26.8115 17.330455 14.069723 0.04 0 28.5 19.14 -12.799757
#P1 0.039715762 0 0.0075 0 0 -9.033 -7.637 481.95
#P2 44.996696 1821 196115 829.8015 1.9101244 365.0064 15.7001 4.3276
#P3 23.82 19.1411 0 0 28.1 30.1 31.4 32.2045
#P4 20.95 100 -698.11225 20 
#L MONO  Epoch  Seconds  QUAD_ENC  GRATING_ENC  ENERGY_ENC  CMACT  CH  FY  REF  I1  testfy  CTEMP  SAMPLEZ_ENC  I0  SC  CK  FeLab  FeLln  NK  OK
690.001 33200.053 1 1115871 210402.53 715.3914 -1 2 71 884 -5 107 0 0 2337 1164 7.00 47.00 1.00 0.00 30.00
690.801 33201.496 1 1115681 210307.53 716.05107 -1 1 74 887 -4 127 0 0 2343 1168 14.00 32.00 2.00 0.00 27.00
691.601 33202.932 1 1115487 210210.53 716.72584 -2 0 64 888 -5 120 0 0 2348 1170 8.00 40.00 0.00 0.00 30.00
692.401 33204.392 1 1115297 210115.52 717.38788 -1 2 69 896 -6 126 0 0 2352 1167 3.00 38.00 1.00 0.00 37.00
693.201 33205.839 1 1115103 210018.52 718.06508 -1 0 70 910 -4 124 0 0 2356 1167 9.00 33.00 0.00 1.00 34.00
694.001 33207.284 1 1114913 209923.52 718.72952 -1 1 65 905 -4 138 0 0 2362 1169 5.00 42.00 1.00 0.00 41.00
694.801 33208.707 1 1114720 209827.02 719.40566 -2 0 71 903 -3 129 0 0 2367 1169 10.00 34.00 2.00 0.00 38.00
695.301 33210.119 1 1114603 209768.52 719.81615 -1 1 78 905 -2 142 0 0 2372 1170 8.00 42.00 1.00 0.00 35.00
695.801 33211.501 1 1114486 209710.02 720.22709 -2 0 83 907 -2 114 0 0 2371 1170 9.00 41.00 0.00 0.00 35.00
696.301 33212.891 1 1114364 209649.02 720.65607 -1 1 85 917 -4 133 0 0 2375 1167 5.00 42.00 1.00 0.00 32.00
696.801 33214.275 1 1114243 209588.52 721.08202 -1 1 79 918 -5 138 0 0 2375 1166 3.00 44.00 1.00 0.00 30.00
697.301 33215.678 1 1114128 209531.02 721.4873 -1 1 80 909 -6 147 0 0 2381 1170 8.00 52.00 1.00 0.00 34.00
697.801 33217.089 1 1114009 209471.52 721.90715 0 1 89 922 -6 125 0 0 2379 1167 10.00 43.00 1.00 0.00 29.00
698.301 33218.461 1 1113894 209414.02 722.31332 -1 0 69 928 -7 166 0 0 2383 1169 8.00 40.00 0.00 0.00 38.00
698.801 33219.866 1 1113776 209355.02 722.73056 -1 0 66 933 -6 136 0 0 2383 1171 10.00 32.00 1.00 0.00 32.00
699.301 33221.259 1 1113657 209295.52 723.1518 -1 1 70 935 -5 126 0 0 2384 1167 8.00 49.00 0.00 0.00 33.00
699.801 33222.655 1 1113541 209237.52 723.56287 -1 0 63 936 -4 137 0 0 2390 1168 7.00 39.00 0.00 0.00 40.00
700.001 33223.981 1 1113497 209215.52 723.71892 -1 2 70 943 -5 142 0 0 2388 1169 7.00 33.00 0.00 1.00 34.00
700.201 33225.302 1 1113446 209190.02 723.89986 -1 2 54 935 -7 125 0 0 2388 1168 4.00 41.00 1.00 0.00 26.00
700.401 33226.633 1 1113404 209169.02 724.04895 -1 2 55 946 -9 132 0 0 2387 1166 5.00 56.00 0.00 0.00 32.00
700.601 33227.951 1 1113356 209145.02 724.2194 0 3 76 934 -6 126 0 0 2388 1164 4.00 48.00 0.00 0.00 35.00
700.801 33229.287 1 1113313 209123.52 724.37216 -1 3 73 945 -3 134 0 0 2391 1165 6.00 25.00 2.00 0.00 29.00
701.001 33230.604 1 1113265 209099.52 724.54276 0 1 79 947 -3 117 0 0 2392 1166 6.00 34.00 0.00 0.00 33.00
701.201 33231.941 1 1113217 209075.52 724.71344 0 3 74 957 -3 118 0 0 2393 1163 6.00 24.00 0.00 0.00 35.00
701.401 33233.258 1 1113171 209052.52 724.87708 0 0 79 960 -2 126 0 0 2397 1168 4.00 34.00 0.00 0.00 28.00
701.601 33234.577 1 1113125 209029.52 725.04079 0 2 77 952 -5 133 0 0 2393 1163 8.00 41.00 1.00 0.00 24.00
701.801 33235.891 1 1113079 209006.52 725.20457 0 1 72 953 -3 102 0 0 2392 1162 3.00 42.00 0.00 1.00 28.00
702.001 33237.217 1 1113029 208981.52 725.38268 0 0 76 952 -6 136 0 0 2399 1166 8.00 50.00 0.00 0.00 44.00
702.201 33238.541 1 1112988 208961.02 725.52879 0 1 78 952 -7 111 0 0 2393 1159 6.00 28.00 1.00 1.00 30.00
702.401 33239.857 1 1112939 208936.52 725.70348 0 2 79 954 -6 128 0 0 2393 1160 7.00 39.00 2.00 0.00 36.00
702.601 33241.169 1 1112896 208915.02 725.85685 0 2 75 955 -7 128 0 0 2395 1163 6.00 40.00 0.00 0.00 35.00
702.801 33242.483 1 1112846 208890.02 726.03526 0 1 74 959 -6 132 0 0 2394 1161 10.00 40.00 0.00 1.00 34.00
702.901 33243.756 1 1112823 208878.52 726.11736 0 2 77 960 -9 121 0 0 2395 1160 6.00 35.00 0.00 0.00 29.00
703.001 33245.047 1 1112803 208868.52 726.18876 1 2 78 960 -7 126 0 0 2395 1161 3.00 36.00 0.00 0.00 46.00
703.101 33246.341 1 1112779 208856.52 726.27447 0 0 70 971 -9 115 0 0 2396 1161 8.00 32.00 0.00 1.00 45.00
703.201 33247.643 1 1112754 208844.02 726.36376 0 2 73 974 -9 123 0 0 2397 1161 6.00 46.00 1.00 0.00 34.00
703.301 33248.943 1 1112731 208832.52 726.44593 0 1 74 972 -8 144 0 0 2395 1161 3.00 39.00 0.00 0.00 37.00
703.401 33250.239 1 1112710 208822.02 726.52097 -1 1 68 980 -6 120 0 0 2396 1160 7.00 27.00 0.00 0.00 32.00
703.501 33251.531 1 1112687 208810.52 726.60318 0 1 68 974 -4 137 0 0 2397 1158 8.00 33.00 2.00 0.00 38.00
703.601 33252.814 1 1112661 208797.52 726.69613 0 3 74 983 -4 147 0 0 2396 1158 8.00 36.00 0.00 0.00 37.00
703.701 33254.086 1 1112637 208785.52 726.78195 1 3 73 972 -6 118 0 0 2397 1159 10.00 41.00 0.00 1.00 26.00
703.801 33255.342 1 1112616 208775.02 726.85705 -1 4 76 975 -2 98 0 0 2400 1161 13.00 29.00 1.00 0.00 35.00
703.901 33256.625 1 1112596 208765.02 726.9286 0 3 77 982 0 130 0 0 2400 1159 6.00 29.00 0.00 0.00 37.00
704.001 33257.900 1 1112570 208752.02 727.02163 0 3 79 974 -1 111 0 0 2400 1160 6.00 30.00 0.00 1.00 34.00
704.101 33259.176 1 1112545 208739.51 727.1111 -1 3 74 980 -3 116 0 0 2399 1159 4.00 32.00 1.00 0.00 33.00
704.201 33260.455 1 1112526 208730.01 727.17911 0 4 71 988 -4 110 0 0 2397 1158 10.00 44.00 1.00 0.00 40.00
704.301 33261.741 1 1112504 208719.01 727.25788 0 3 71 997 -4 129 0 0 2395 1159 6.00 32.00 0.00 0.00 37.00
704.401 33263.033 1 1112480 208707.01 727.34383 0 2 74 998 -3 108 0 0 2399 1155 7.00 23.00 0.00 1.00 28.00
704.501 33264.322 1 1112455 208694.51 727.43338 0 2 67 1005 -2 118 0 0 2395 1157 5.00 25.00 0.00 0.00 28.00
704.601 33265.616 1 1112431 208682.51 727.51937 0 4 73 1005 -2 132 0 0 2394 1155 10.00 25.00 0.00 0.00 42.00
704.701 33266.907 1 1112410 208672.01 727.59462 0 3 78 998 -1 101 0 0 2397 1158 2.00 17.00 0.00 0.00 39.00
704.801 33268.188 1 1112387 208660.51 727.67706 -2 1 78 1002 -2 109 0 0 2399 1160 11.00 40.00 1.00 0.00 30.00
704.901 33269.467 1 1112360 208647.01 727.77386 0 3 74 1014 1 120 0 0 2393 1155 5.00 37.00 0.00 0.00 42.00
705.001 33270.752 1 1112337 208635.51 727.85634 0 3 78 1022 0 112 0 0 2392 1156 11.00 29.00 0.00 0.00 39.00
705.101 33272.028 1 1112317 208625.51 727.92807 1 3 71 1026 -3 104 0 0 2390 1154 6.00 28.00 0.00 0.00 43.00
705.201 33273.310 1 1112294 208614.01 728.01059 0 2 72 1042 -4 133 0 0 2394 1159 4.00 31.00 1.00 2.00 31.00
705.301 33274.596 1 1112269 208601.51 728.10029 -1 2 76 1052 -4 121 0 0 2392 1157 7.00 28.00 0.00 0.00 30.00
705.401 33275.887 1 1112244 208589.01 728.19002 0 3 78 1059 -6 107 0 0 2388 1159 6.00 29.00 0.00 1.00 33.00
705.501 33277.185 1 1112223 208578.51 728.26541 0 2 70 1070 -5 121 0 0 2387 1159 10.00 30.00 2.00 0.00 23.00
705.601 33278.482 1 1112202 208568.01 728.34082 0 3 76 1076 -3 106 0 0 2385 1160 5.00 34.00 1.00 0.00 31.00
705.701 33279.777 1 1112178 208556.01 728.42701 0 1 73 1097 -3 107 0 0 2382 1167 7.00 34.00 1.00 0.00 32.00
705.801 33281.081 1 1112154 208544.01 728.51323 0 1 91 1103 -5 134 0 0 2387 1177 11.00 28.00 2.00 0.00 34.00
705.901 33282.362 1 1112133 208533.51 728.58868 0 2 86 1126 -8 131 0 0 2385 1184 8.00 27.00 4.00 0.00 39.00
706.001 33283.648 1 1112112 208523.01 728.66415 1 2 96 1146 -6 104 0 0 2384 1185 7.00 34.00 1.00 0.00 24.00
706.101 33284.944 1 1112089 208511.51 728.74682 0 2 85 1174 -4 142 0 0 2383 1178 3.00 38.00 3.00 0.00 29.00
706.201 33286.239 1 1112063 208498.51 728.8403 0 0 89 1183 -5 101 0 0 2384 1172 6.00 28.00 3.00 0.00 31.00
706.301 33287.523 1 1112039 208486.51 728.92661 0 0 75 1208 -5 110 0 0 2383 1167 4.00 32.00 5.00 0.00 38.00
706.401 33288.803 1 1112018 208476.01 729.00214 1 2 82 1229 -5 104 0 0 2385 1163 8.00 40.00 2.00 0.00 35.00
706.501 33290.096 1 1111996 208465.01 729.08129 1 0 67 1244 -7 119 0 0 2384 1164 6.00 17.00 2.00 0.00 41.00
706.601 33291.382 1 1111970 208452.01 729.17486 0 1 73 1260 -8 118 0 0 2386 1163 5.00 32.00 1.00 0.00 28.00
706.701 33292.665 1 1111945 208439.51 729.26484 0 1 77 1286 -5 105 0 0 2385 1163 6.00 30.00 2.00 2.00 32.00
706.801 33293.949 1 1111925 208429.51 729.33684 0 1 75 1287 -5 120 0 0 2388 1167 6.00 19.00 0.00 0.00 40.00
706.901 33295.233 1 1111904 208419.01 729.41246 0 1 70 1302 -2 120 0 0 2389 1169 4.00 32.00 1.00 1.00 39.00
707.001 33296.518 1 1111880 208407.01 729.4989 0 1 76 1297 -3 129 0 0 2391 1173 2.00 27.00 2.00 0.00 39.00
707.101 33297.810 1 1111855 208394.51 729.58896 -1 1 77 1281 -4 118 0 0 2393 1180 6.00 31.00 3.00 0.00 31.00
707.201 33299.091 1 1111832 208383.01 729.67184 0 1 83 1275 -6 118 0 0 2393 1187 6.00 24.00 2.00 0.00 34.00
707.301 33300.367 1 1111811 208372.51 729.74753 0 1 78 1261 -5 110 0 0 2392 1192 7.00 38.00 4.00 1.00 31.00
707.401 33301.650 1 1111790 208362.01 729.82323 0 1 88 1238 -7 130 0 0 2392 1206 12.00 41.00 3.00 0.00 29.00
707.501 33302.938 1 1111764 208349.01 729.91697 -1 1 94 1210 -6 127 0 0 2394 1224 6.00 33.00 5.00 0.00 34.00
707.601 33304.227 1 1111740 208337.01 730.00353 0 1 100 1205 -4 127 0 0 2392 1241 7.00 48.00 7.00 0.00 27.00
707.701 33305.506 1 1111721 208327.51 730.07206 0 2 99 1188 -5 164 0 0 2398 1256 8.00 43.00 3.00 0.00 32.00
707.801 33306.799 1 1111699 208316.51 730.15144 0 2 112 1173 -3 187 0 0 2397 1271 6.00 66.00 8.00 0.00 29.00
707.901 33308.093 1 1111674 208304.01 730.24165 0 2 111 1168 -4 196 0 0 2393 1283 7.00 60.00 4.00 0.00 32.00
708.001 33309.378 1 1111649 208291.51 730.33189 -1 1 128 1148 -4 166 0 0 2396 1295 7.00 71.00 8.00 0.00 30.00
708.101 33310.681 1 1111627 208280.51 730.41132 -1 1 127 1144 -5 215 0 0 2397 1301 4.00 85.00 13.00 0.00 25.00
708.201 33311.977 1 1111606 208270.01 730.48716 -1 0 137 1140 -5 190 0 0 2396 1309 4.00 62.00 6.00 1.00 17.00
708.301 33313.270 1 1111583 208258.51 730.57023 0 2 137 1141 -3 196 0 0 2396 1315 5.00 79.00 9.00 0.00 27.00
708.401 33314.570 1 1111557 208245.51 730.66416 1 0 148 1128 -3 228 0 0 2394 1323 6.00 68.00 7.00 0.00 31.00
708.501 33315.862 1 1111535 208234.51 730.74366 0 0 148 1131 -2 219 0 0 2396 1335 5.00 81.00 12.00 0.00 27.00
708.601 33317.156 1 1111514 208224.01 730.81956 0 1 152 1123 -2 232 0 0 2395 1344 3.00 90.00 8.00 0.00 29.00
708.701 33318.440 1 1111491 208212.51 730.9027 0 0 162 1128 -1 249 0 0 2397 1364 1.00 96.00 9.00 0.00 18.00
708.801 33319.708 1 1111465 208199.51 730.99672 -2 -1 169 1127 -1 308 0 0 2398 1385 6.00 113.00 15.00 1.00 28.00
708.901 33320.993 1 1111441 208187.51 731.08352 -1 -2 178 1124 -1 246 0 0 2398 1390 1.00 96.00 12.00 0.00 26.00
709.001 33322.309 1 1111420 208177.01 731.15949 0 -1 175 1132 -1 254 0 0 2399 1386 9.00 124.00 11.00 0.00 22.00
709.101 33323.603 1 1111400 208167.01 731.23185 -1 1 177 1131 0 309 0 0 2404 1371 4.00 128.00 11.00 0.00 29.00
709.201 33324.883 1 1111375 208155.01 731.31871 -2 -1 169 1127 -1 265 0 0 2411 1348 4.00 111.00 9.00 0.00 19.00
709.301 33326.166 1 1111353 208143.51 731.40196 -1 1 157 1132 -2 277 0 0 2414 1314 4.00 99.00 14.00 1.00 27.00
709.401 33327.454 1 1111331 208132.51 731.48162 -1 -1 151 1121 -4 257 0 0 2420 1288 3.00 95.00 5.00 0.00 24.00
709.501 33328.743 1 1111310 208122.01 731.55767 -1 -1 129 1119 -3 276 0 0 2426 1268 6.00 96.00 5.00 0.00 36.00
709.601 33330.028 1 1111287 208110.51 731.64097 0 0 125 1126 -1 266 0 0 2427 1256 10.00 80.00 14.00 0.00 29.00
709.701 33331.315 1 1111262 208098.01 731.73155 -1 -1 123 1111 -2 227 0 0 2435 1251 10.00 81.00 5.00 0.00 31.00
709.801 33332.607 1 1111238 208086.01 731.81852 -1 -1 118 1110 -3 208 0 0 2434 1246 5.00 68.00 9.00 0.00 39.00
709.901 33333.900 1 1111217 208075.51 731.89463 0 -2 109 1116 -3 188 0 0 2434 1244 5.00 76.00 6.00 0.00 30.00
710.001 33335.191 1 1111195 208064.51 731.97439 0 -1 111 1116 -5 196 0 0 2434 1242 12.00 69.00 6.00 0.00 36.00
710.101 33336.475 1 1111169 208051.51 732.06867 0 -1 115 1106 -3 197 0 0 2435 1241 13.00 74.00 6.00 0.00 36.00
